query_id,session_id,timestamp,trimester,query_text,topic_category,guardrail_triggered,guardrail_type,response_quality,language,country_region
q-0934-2026,70c76a005d1f0cab,2026-01-21T16:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,en,UG-C
q-0935-2026,3a4a0bcb59a089d7,2026-03-29T13:00:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,TZ-DAR
q-0936-2026,2085902d6e84b568,2026-01-09T18:15:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,KE-NRB
q-0937-2026,b49fe3e407859219,2026-03-20T08:30:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,UG-C
q-0938-2026,b856b4e30ab33c34,2025-12-15T01:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,sw,KE-MSA
q-0939-2026,ab8f5638b92c034b,2025-12-28T17:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-NRB
q-0940-2026,d1bf68fd8739263f,2026-02-11T06:15:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,KE-NRB
q-0941-2026,72912c6626cb1cd1,2026-05-20T09:15:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,KE-NRB
q-0942-2026,e59f1b8f3a409d31,2025-12-22T17:00:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,UG-C
q-0943-2026,77a7442a3e95f62c,2026-05-24T16:45:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,KE-NRB
q-0944-2026,a7aa5e838aa1b85c,2026-01-19T06:15:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,en,KE-MSA
q-0945-2026,d8f2e854ff5ca6ae,2026-03-11T01:15:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,UG-C
q-0946-2026,8fd6db6229d452a5,2026-04-11T11:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,UG-C
q-0947-2026,71c22f032e48f88b,2026-02-23T10:45:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,negative,sw,KE-MSA
q-0948-2026,5e0110af8faa7f3f,2026-05-09T00:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,en,UG-C
q-0949-2026,066759b7031cda48,2026-03-02T10:45:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,positive,sw,KE-NRB
q-0950-2026,b72708fb5ee6fdc8,2026-02-13T00:00:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,TZ-DAR
q-0951-2026,4292673bfbceaba7,2025-12-06T02:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,en,TZ-DAR
q-0952-2026,cb0843a5484d4271,2026-05-22T22:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,negative,sw,UG-C
q-0953-2026,77e15d0f090ba454,2026-01-29T22:00:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,,en,UG-C
q-0954-2026,41cf5edb98fd186b,2025-12-02T12:45:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,UG-C
q-0955-2026,6805f46daf257824,2026-02-16T00:45:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,UG-C
q-0956-2026,6315e7a33cf70c9d,2026-05-22T11:15:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,UG-C
q-0957-2026,ec5c7e3c5e5a7de2,2025-12-28T13:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-NRB
q-0958-2026,17fa25f2f444bfa4,2026-03-07T16:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,negative,en,UG-C
q-0959-2026,67202e748cdf9ed9,2026-02-09T07:30:00Z,T1,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,UG-C
q-0960-2026,aa385366e3cb4051,2026-04-22T23:45:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,TZ-DAR
q-0961-2026,04412027a56d0e70,2026-04-15T05:15:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,UG-C
q-0962-2026,e80031e2afa0a529,2025-12-03T05:00:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,positive,sw,UG-C
q-0963-2026,c60ac87367f5389d,2025-12-23T19:00:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,sw,KE-MSA
q-0964-2026,d64ad5a719dd83df,2026-02-17T17:45:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,KE-NRB
q-0965-2026,48c760a1f972c2f6,2026-04-04T13:30:00Z,T3,What should I prepare before labour starts?,birth_prep,False,,negative,en,TZ-DAR
q-0966-2026,250e1f0af75e957f,2025-12-04T11:00:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,positive,sw,KE-NRB
q-0967-2026,2a2238fe75093d6e,2026-01-23T14:45:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,negative,sw,UG-C
q-0968-2026,2d87c6aac925a4b5,2025-12-01T20:15:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,en,KE-MSA
q-0969-2026,8109847f787f73a7,2026-02-18T15:15:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,TZ-DAR
q-0970-2026,f05df6fa940483d6,2026-03-04T14:00:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,en,UG-C
q-0971-2026,073a1b6d9fa2dcf5,2025-12-07T00:15:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,UG-C
q-0972-2026,e0c7efd8be9effa5,2026-01-12T04:45:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,TZ-DAR
q-0973-2026,85301777b024f8ca,2026-04-27T07:45:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,UG-C
q-0974-2026,644431148637c4d7,2026-02-07T16:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,,en,TZ-DAR
q-0975-2026,0bc668d82824f882,2026-03-29T18:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-MSA
q-0976-2026,7e3f9f75a4aaded7,2026-05-18T23:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,,en,UG-C
q-0977-2026,202d1bfbc2bd2a1f,2026-01-28T08:15:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,en,TZ-DAR
q-0978-2026,cf97788685a16014,2026-03-12T08:30:00Z,T2,What foods can I manage if I feel nauseated?,nutrition,False,,,en,TZ-DAR
q-0979-2026,21c501badcbf215d,2026-05-11T01:30:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,KE-MSA
q-0980-2026,bd0080db6c61eda5,2026-03-18T01:45:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,negative,en,KE-MSA
q-0981-2026,e22abf048bc4eebf,2026-03-24T12:00:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,positive,sw,KE-MSA
q-0982-2026,642a4651babd7a3d,2026-03-30T10:45:00Z,T1,I feel anxious most days. What should I do?,mental_health,False,,,en,KE-NRB
q-0983-2026,2f707811f056f8c6,2025-12-13T11:45:00Z,T3,I feel anxious most days. What should I do?,mental_health,False,,negative,sw,KE-NRB
q-0984-2026,0f99bd34dcc7d509,2026-05-20T03:15:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,,en,KE-MSA
q-0985-2026,decc5b003e57a2d5,2026-02-01T19:45:00Z,T2,I have heavy bleeding and dizziness.,emergency,True,emergency,,sw,TZ-DAR
q-0986-2026,1abf81da933dbb5a,2026-01-25T15:00:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,KE-MSA
q-0987-2026,627eba31f702ebe8,2026-02-04T23:45:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,sw,KE-MSA
q-0988-2026,6b4ae1bac112a0db,2026-02-16T06:00:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,positive,en,KE-MSA
q-0989-2026,fc683435d1cfa2c5,2026-02-12T04:30:00Z,T3,What foods can I manage if I feel nauseated?,nutrition,False,,,sw,UG-C
q-0990-2026,9a3333d22be373c3,2026-03-24T12:45:00Z,T3,Is it normal to feel cramping at 11 weeks?,symptoms,False,,negative,sw,TZ-DAR
q-0991-2026,80ac8f988bee19d8,2026-03-08T07:45:00Z,T1,What should I prepare before labour starts?,birth_prep,False,,negative,sw,KE-MSA
q-0992-2026,6ae7a76e1aaa2def,2025-12-12T10:30:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,KE-NRB
q-0993-2026,f9f4bc3e9fee8a1e,2026-04-14T01:00:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,positive,en,KE-MSA
q-0994-2026,e9ba62ec386abf87,2026-04-16T17:00:00Z,T3,I have heavy bleeding and dizziness.,emergency,True,emergency,positive,en,KE-NRB
q-0995-2026,586d2d89b2e7e56f,2026-02-18T10:00:00Z,T1,I have heavy bleeding and dizziness.,emergency,True,emergency,negative,sw,TZ-DAR
q-0996-2026,5ae12e386c3c626a,2025-12-20T13:00:00Z,T2,I feel anxious most days. What should I do?,mental_health,False,,positive,en,KE-MSA
q-0997-2026,c5976527641a7eb0,2026-05-05T10:15:00Z,T1,What foods can I manage if I feel nauseated?,nutrition,False,,negative,en,UG-C
q-0998-2026,d3e5e186b2a9d443,2025-12-15T14:30:00Z,T2,Is it normal to feel cramping at 11 weeks?,symptoms,False,,,sw,KE-MSA
q-0999-2026,8dfe0b151625b8d1,2026-01-15T13:00:00Z,T2,What should I prepare before labour starts?,birth_prep,False,,,en,TZ-DAR
